1.0,1.0,-0.9038076152304608,-0.5316642120765829,0.6993987975951904,1.0,-0.6032064128256512,-1.2974963181148744,0.2985971943887776,1.0,-0.30260521042084165,-0.5316642120765829,0.06479625918503672,-0.7869415807560138
1.0,1.0,-0.8899667593786038,-1.107830995463315,0.6625059358252493,0.8702873233561041,-0.5862221016213282,-0.6214084580487038,0.3756359812767113,0.3514366167805186,-0.18122922461162733,-0.23227042811701487,0.0550166203106982,0.22172394013662203
1.0,1.0,-0.8942094569634282,-0.6211751454852634,0.8006095308459549,0.5947062136286841,0.6012190616919099,0.5947062136286841,-0.5286602635143455,-0.553626181090044,0.30213335796084223,0.18941242725736826,-0.09664758034724792,-0.2158813591139476
1.0,1.0,-0.9316667469453945,-2.457969810275588,-0.9681132893405905,0.05691732447029458,0.5626414912576465,1.0,-0.530754780598237,-0.8861653510594109,-0.20273589904147196,-0.8861653510594109,0.1252829825152931,1.0
1.0,1.0,-0.8037556995440365,-0.835184897451833,0.742320614350852,0.8331650093225607,0.48464122870170384,0.4994950279676819,-0.4601831853451724,-0.5015149160969543,0.1983308002026504,0.22143671017194944,-0.11661067114630831,-0.16784493474207554
1.0,1.0,-0.9676252142449057,1.0,0.6064749571510188,1.0,-0.5741001713959245,1.0,-0.4757189106836792,-23.83653846153848,0.21294991430203775,1.0,-0.18057512854694338,1.0
1.0,1.0,-0.9394965325178833,-1.024345954670792,0.7370174193196091,0.9190261618131685,-0.545022661497297,-0.538502925549802,0.4411620160541692,0.4331831326921784,-0.19985802435428376,-0.29558141098930685,0.09599737891115608,0.19026161813168332
1.0,1.0,-0.9666109311317795,-1.2139944544120047,-0.579736649597659,-0.9120861197194586,0.548646671543526,1.0,-0.2895809384470686,-0.3082694503343665,0.16177239000940544,0.39618333061490785,-0.09614379768000834,-0.3082694503343665
1.0,1.0,-0.8392840408584014,-1.247280638143582,0.7095867303907787,1.0,-0.45206634804610635,-0.12364031907179095,0.4191734607815575,1.0,-0.16165307843688506,-0.12364031907179095,0.1287601911723362,-0.12364031907179095
1.0,1.0,-0.8801345467765819,-1.6555676316569503,-0.8377653175534479,-0.16058140939081506,0.43331155914057956,1.4130882982577482,0.3909423299174453,-0.08189792400838718,-0.2445961084295683,-0.8687327778326688,-0.20222687920643423,0.6262534444334665
1.0,1.0,-0.9077136981143006,-1.088804313352364,0.5866620320752348,0.6518659477746054,-0.5261709584914405,-0.5666032350142729,0.3323002056599948,0.477798921661909,-0.17642344717048525,-0.3925362089015756,0.14152883584856474,0.477798921661909
1.0,1.0,-0.9074096063646617,-0.8754077659686421,0.6171258089413999,0.5681626854677471,-0.6011102535177819,-0.4805850783962965,-0.2530428071008728,-0.4805850783962965,0.19944487324110904,0.19801641586867294,-0.21823606245918184,0.012943281069135884
1.0,1.0,-0.913371740875861,-0.9757044035768498,0.6371191525925092,1.1975704403576843,-0.55049089346837,-0.5805635228614803,0.43918414491569596,-0.5805635228614803,0.2082599692927472,0.20971823856925986,-0.15462087811474362,0.012147798211574558
1.0,1.0,-0.8051115325566692,-1.5418302627604952,0.7149823895963154,1.0,-0.5200939221529847,-1.5418302627604952,0.36662753243625645,1.2118191885633738,-0.2350763117493,-0.2709151313802476,0.14494716878894615,0.3645424343098762
1.0,1.0,-0.9167555271202105,2.925561797752814,-0.656856472595436,3.888342696629216,0.6101514182128386,-1.8883426966292158,-0.46193218170185535,-1.8883426966292158,0.22030283642567716,-1.8883426966292158,-0.16954574536148426,-1.8883426966292158
1.0,1.0,-0.811227851808464,1.4354518950437327,-0.811227851808464,0.1290962099125368,0.6240847854737153,0.1290962099125368,-0.4011385268706985,-0.5240816326530612,0.21399546053594973,-0.5240816326530612,-0.09357153316737438,-0.5240816326530612
1.0,1.0,-0.9822888848915887,-0.9308588064046578,-0.5784892972284872,-1.0917637069383797,-0.541780243804569,-0.2067867540029111,0.44936419864122534,0.5172852983988355,-0.04620802258167181,-0.5688227802037844,-0.10127160271754927,0.27592794759825334
1.0,1.0,-0.9311621827687616,0.06855791962174945,0.7496641614929385,-0.24192277383766794,-0.5020150310423701,1.0,-0.5020150310423701,-0.8628841607565011,0.3562792724104128,0.06855791962174945,-0.03710561667211265,-0.24192277383766794
1.0,1.0,-0.8984324555216704,-0.9371520784598258,0.6581600723176414,0.35428264051339126,-0.4955496836103192,-0.38368005604273314,0.33768514011543016,0.6771413202566956,0.0172102079132189,-0.3990542788876523,-0.12522309528776393,0.29278574913371447
1.0,1.0,-0.7998474143364179,-0.6698320583838918,-0.6198626729027762,-1.3854743691198455,0.6400305171327164,0.7614525630880155,-0.43987793146913434,-0.6698320583838918,0.2500635773598258,0.44338931387203634,-0.07990844860185077,-0.19273718455992275
1.0,1.0,-0.9620195241000611,-0.35372925414917084,0.7934716290420988,1.0,0.5869432580841977,-0.35372925414917084,-0.5489627821842588,-0.35372925414917084,0.2771507016473459,0.3231353729254146,-0.13590604026845643,-0.35372925414917084
1.0,1.0,-0.9153591631977801,-1.4285342494274418,0.6865775914767269,0.719784509681449,-0.6367614667326486,-0.49448261503227137,0.40797989501159515,0.6263793462419319,-0.3581637702675168,-0.4010774515927547,-0.009916649686102142,0.06594836560483003
1.0,1.0,-1.01266846361186,-0.15394295302013372,0.8940700808625337,-0.15394295302013372,0.6469002695417791,0.6153523489932891,-0.5889487870619946,-0.15394295302013372,0.25849056603773585,-0.15394295302013372,-0.16522911051212938,-0.15394295302013372
1.0,1.0,-0.8563234527295334,-1.228956727919384,0.72155148209057,1.0,-0.5469362106079444,-0.4859711519462556,0.3502867915446633,0.3141671606401895,-0.2066102442741967,-0.371665678719621,0.07183827363523332,0.3141671606401895
