1.0,1.0,-1.0550537634408603,-0.18336757907096232,-0.5045929339477728,-1.7799746301984507,0.5718637992831542,-1.0161077273060843,-0.2477112135176653,1.0751344494648227
1.0,1.0,-0.6738843765195862,0.8687448280079733,1.5425492367250553,-0.33222387100506795,-0.3010646744765877,-0.8807866414189197,-1.4400083796189356,-0.09970549506833246
1.0,1.0,-0.9734081687251972,2.884006086100418,0.16699179560351368,11.362033473552307,0.48376956347260003,-8.4200304305021,-0.5529576768262282,-6.1078411430152215
1.0,1.0,-1.3555771816776798,-0.6035247342777545,1.4182585825027685,-0.24595714985259964,0.19335844803037483,-1.0845821545610808,-0.696508025967862,0.9315408159421648
1.0,1.0,6.184527677195604,-0.791939776025635,-9.55205843626113,0.1600282299879837,-5.950759256343845,-0.622014452436997,8.454437463325286,0.24165558067880644
1.0,1.0,0.025099505097842045,1.688572168598404,-0.6549022635883607,-1.189970130203948,-0.9387620000529167,0.5891158556483884,0.7381939815223055,-0.9175679536155686
1.0,1.0,-1.2834996417339375,-0.6223178791253274,0.030991602808241172,-0.5895136573047787,0.8769513146423165,0.15678238911270884,-0.3315625594063624,0.38524036250581717
1.0,1.0,-1.159048559999228,-0.3098673933771074,-0.033910578027799246,-1.2363589643023782,1.082539079758522,-0.2687914124001251,-0.19203807819675695,0.8977664473461768
1.0,1.0,-0.959715391822624,2.443853727590617,0.614214992182792,-8.194351567204382,-0.5214056646312426,-8.64385319937882,-0.043249598604280744,9.336212087598641
1.0,1.0,-0.8198862626621642,-1.4358472248728402,-0.7671359362081887,0.4618477061327447,0.03994405853764088,1.532487532879179,0.4197464090062664,-0.8127235161844392
1.0,1.0,-0.7746352130121602,-1.2515892496936083,0.2349222582475935,1.3700816584441153,-0.6442460239415747,0.2162976644712861,0.429547297816188,-0.7125347331923753
1.0,1.0,-1.1395853246084844,-0.5234667434494679,1.0,-0.1407601219066062,-0.17677192853466672,-0.6559421124450738,-0.26430041908683194,0.43697968176867524
1.0,1.0,-0.592669037639189,-1.4065639961031227,-0.9381860809286824,-0.009116039275059152,-0.10894517703389824,1.407475040249279,0.47931973769488095,-0.7748409471260529
1.0,1.0,-0.5419108901112588,-2.4486673859841432,0.5154843627813726,-2.3122383625217555,-0.8498787212416706,0.5737602107210612,0.233097948451498,2.491839262476287
1.0,1.0,-0.4994767740470629,-1.4752871041118287,-0.9070155132267668,-0.2945684796269679,0.5648490346512364,-0.6246308171969005,-0.13362997749443897,0.9785291081427719
1.0,1.0,-1.152464883767323,-0.5874036983438382,0.0051632890151026714,-1.0381145723767282,-0.6315322060152314,0.7558348958405826,1.0084410387598723,-0.29029509018135735
1.0,1.0,2.2344985298921913,-0.054361959926709544,-1.9841010562996835,-0.36621549736982073,0.2776870303822276,-0.9305218984573551,-1.5116791898072521,0.5693451149595128
1.0,1.0,-1.4018776484612427,-0.4130673059960266,-0.44555649613602993,-1.2013486543822394,0.9193337869947901,-0.30103765700056984,-0.358005968106257,0.6257530755982078
1.0,1.0,0.2440680482938827,-10.416019895059023,-0.6957938702712098,6.904042612394158,-0.7317264645293733,-4.524789875139677,0.2440680482938827,6.327475951027543
